TransactionAmount,CustomerAge,AccountBalance,TransactionPercentage,CustomerOccupation_encoded,Cluster,PC1,PC2,CustomerOccupation
67.07,24,999.62,6.709549628858966,3,0,-4348.553863227096,-192.11676746213442,Student
137.48,55,14273.42,0.9631889203848831,0,2,8925.438673935143,-178.3047259971941,Doctor
398.36,22,1863.7,21.37468476686162,3,0,-3483.088821700423,135.78291185182997,Student
469.46,20,8640.56,5.433212662142268,3,1,3294.0248241005365,177.56514505264528,Student
37.58,57,259.44,14.48504471168671,0,0,-5088.824462441298,-218.1772105349736,Doctor
160.24,31,5526.97,2.899237737856366,1,1,179.1595406643164,-118.34090911026891,Engineer
315.39,23,929.6,33.92749569707401,3,0,-4417.560253864796,57.194125482880224,Student
434.17,21,5335.44,8.137473198086756,3,1,-11.210840985402683,156.42383928173223,Student
165.91,26,587.12,28.258277694508788,3,0,-4760.665025369323,-90.92709401787857,Student
211.36,47,4760.34,4.440018990240193,1,1,-587.2227167121819,-63.919771642776055,Engineer
241.45,26,1594.04,15.147047752879475,3,0,-3753.4040655125327,-20.089906275766907,Student
23.24,68,13777.79,0.16867726972177682,0,2,8429.340674475268,-290.3943812991056,Doctor
70.88,74,1794.65,3.949516618839328,2,0,-3553.445813103329,-191.7105100967851,Retired
1143.67,66,7677.76,14.895881090318012,2,1,2334.1858384998886,855.9015079393502,Retired
314.52,80,7071.32,4.44782586560925,2,1,1724.2166829798043,29.408627612392422,Retired
181.81,78,7525.73,2.4158453731398817,2,1,2178.0501927211417,-105.23638041353232,Retired
854.64,56,2989.25,28.590449109308352,2,0,-2355.554823924366,587.3274647693902,Retired
261.19,64,7620.6,3.427420413090833,2,1,2273.241005700548,-26.28205837255365,Retired
220.68,71,5549.2,3.9767894471275143,2,1,201.69992097576687,-57.942774963476865,Retired
11.86,31,6782.61,0.174858940732255,1,1,1434.1495966816865,-272.07341606701453,Engineer
122.65,28,1968.51,6.2306008097495065,3,0,-3379.4298510509198,-140.69027482101845,Student
395.16,56,5340.73,7.398988527785528,2,1,-6.04162130797431,117.42875262586921,Retired
704.69,51,3267.84,21.564397277712498,2,0,-2077.606941564433,436.0462701396873,Retired
369.89,69,6941.47,5.328698388093588,2,1,1594.5909037851807,85.3188119738308,Retired
10.92,67,7567.2,0.1443070091975896,2,1,2218.7728289185707,-276.3065256195481,Retired
199.14,31,7001.25,2.8443492233529724,1,1,1653.5892046380577,-85.72782822349745,Engineer
109.43,70,1983.65,5.516598190204925,2,0,-3364.2903808775964,-153.9397015828991,Retired
304.15,20,686.91,44.277998573321106,3,0,-4660.32141787786,47.29373066019559,Student
757.79,22,1443.02,52.51417166775235,3,0,-3902.278470713296,497.7621305921904,Student
122.81,52,8450.84,1.4532283181316887,0,1,3102.862570888271,-168.20265571687713,Doctor
96.25,61,7996.7,1.2036214938662197,2,1,2648.625538992478,-192.81656965215694,Retired
1431.33,30,5567.98,25.706450095007526,0,1,225.6034753351796,1152.679261641782,Doctor
142.55,67,1262.68,11.289479519751639,0,0,-4085.1242412667934,-117.6021180338891,Doctor
35.94,23,1697.28,2.117505656108597,3,0,-3651.0284606927153,-226.33602583851135,Student
24.86,58,2591.65,0.9592344645303185,1,0,-2756.6686903261543,-241.20598182026097,Engineer
103.08,60,12002.16,0.8588454078265911,0,2,6654.065179154003,-203.0302173685307,Doctor
116.27,57,8726.92,1.332314264368185,1,1,3378.9175438642387,-175.91105090425214,Engineer
363.84,73,5415.64,6.718319533794712,2,1,68.75602605525182,85.80446721564658,Retired
34.74,59,3736.57,0.9297296718648386,2,0,-1611.7190759206956,-236.19766057611795,Retired
64.01,19,1225.69,5.2223645456844725,3,0,-4122.503286477816,-196.18652196457487,Student
108.75,50,14829.85,0.7333182736170628,0,2,9481.731774515465,-209.4002865257166,Doctor
50.9,28,1277.7,3.983720748219457,3,0,-4070.5360997702214,-209.53767867438435,Student
206.84,20,454.66,45.49333567940879,3,0,-4892.990890590002,-48.9493054288412,Student
37.4,20,1519.51,2.4613197675566463,3,0,-3828.7946104380726,-224.1143021682888,Student
154.21,46,8045.77,1.9166593129060363,1,1,2697.9240253086327,-135.08799590206038,Engineer
199.37,24,1331.3,14.975587771351313,3,0,-4016.324602032149,-61.04148957616181,Student
410.49,25,1843.57,22.266038175930397,3,0,-3503.16418853544,148.02302862875518,Student
1360.01,67,6601.5,20.601529955313186,2,1,1258.8617836583244,1076.8903823963478,Retired
18.23,56,8422.2,0.21645175844791148,1,1,3073.779409841348,-272.645851096849,Engineer
398.7,47,7987.74,4.991399319457068,0,1,2640.9445171186235,109.631385294312,Doctor
122.14,22,327.68,37.274169921875,3,0,-5020.314820990541,-133.31240421080082,Student
378.2,40,7372.81,5.129658841066025,1,1,2025.9240487295992,91.75068706701217,Engineer
124.74,49,2987.97,4.174740710248095,1,0,-2359.9412601216404,-142.9712421985344,Engineer
17.1,53,1619.54,1.05585536633859,2,0,-3728.8070665237638,-244.8326856923037,Retired
287.05,22,1204.65,23.828497903955505,3,0,-4142.616005345158,27.39733534999374,Student
874.72,28,4630.58,18.89007424555887,1,1,-714.1746167998554,600.0997860189976,Engineer
40.12,36,14304.38,0.2804735332814145,0,2,8955.95483499136,-275.7956532727555,Doctor
125.0,49,3215.76,3.8871060029355418,1,0,-2132.152356275535,-143.6883168381513,Engineer
348.44,24,1022.94,34.062603867284494,3,0,-4324.0778069644,89.837683159991,Student
128.4,69,2610.64,4.918334201575093,2,0,-2737.226364579116,-137.6627361368503,Retired
320.93,55,9451.66,3.39548819995641,1,2,4104.524514200947,25.634742750138912,Engineer
1.41,53,1244.17,0.11332856442447575,2,0,-4104.238121601509,-258.94767806126515,Retired
50.52,54,12815.24,0.3942181340341656,0,2,7466.901481047668,-259.04439000038155,Doctor
383.95,31,9933.56,3.865180257631705,1,2,4586.657999675749,86.56295509178892,Engineer
12.94,23,921.23,1.4046437914527314,3,0,-4427.166569434843,-246.0474634286128,Student
329.75,56,6009.43,5.487209269431543,2,1,662.3719322380048,49.14849884146827,Retired
40.79,18,1769.33,2.305392436685073,3,0,-3578.9653722889025,-221.79493005043517,Student
99.25,63,2570.34,3.8613568632943496,2,0,-2777.6572535115934,-166.6667994680639,Retired
150.6,69,3240.14,4.6479473109186635,2,0,-2107.6378248327446,-118.15698900558203,Retired
29.5,73,1229.32,2.399700647512446,2,0,-4118.945374503082,-230.7155547844189,Retired
54.34,65,8019.89,0.6775654030167496,0,1,2671.641182543922,-234.81723918922705,Doctor
18.25,53,14328.29,0.12737039800283215,0,2,8979.792772842902,-297.7417305069293,Doctor
81.15,19,1595.26,5.086945074784048,3,0,-3752.8636387432607,-180.629426509648,Student
83.95,75,7413.18,1.132442487569437,2,1,2065.078187571935,-202.6156166712081,Retired
410.4,61,2563.91,16.006802110838525,2,0,-2782.7730149594186,144.72827586435886,Retired
172.68,33,10724.95,1.610077436258444,0,2,5377.134326214448,-128.0413832929633,Doctor
139.88,34,2969.71,4.710224230648784,1,0,-2378.156486097834,-127.76246379407787,Engineer
165.55,28,761.78,21.73199611436373,3,0,-4585.9924075847175,-92.22027741510414,Student
53.79,54,6229.36,0.8634915946421462,1,1,881.1160064857222,-227.76220210022126,Engineer
285.69,63,2552.54,11.192380922532067,2,0,-2794.668136833534,19.982360761305472,Retired
532.4,22,1033.73,51.50281021156394,3,0,-4312.533608175905,274.18323559184284,Student
293.85,25,1919.97,15.304926639478742,3,0,-3427.2536909922064,30.904417296003828,Student
27.94,79,1893.44,1.4756210917694779,2,0,-3454.8305343133347,-235.11853150911452,Retired
270.36,25,1783.04,15.16286791098349,3,0,-3564.2830319054538,8.002888766156502,Student
112.66,29,852.98,13.207812609908789,1,0,-4495.002093245736,-145.72549245115675,Engineer
506.03,21,1123.89,45.02486898183985,3,0,-4222.476180539439,247.24879848229108,Student
206.95,22,1817.65,11.385580282232551,3,0,-3529.943001494752,-55.641241646765565,Student
350.96,63,5463.94,6.423203768709026,2,1,116.98738952333224,72.70420651015354,Retired
261.63,20,477.03,54.84560719451606,3,0,-4870.404458660517,5.997865627606984,Student
46.12,59,8874.01,0.5197199462249873,0,1,3525.707614281754,-246.6766720129397,Doctor
27.25,63,5365.2,0.5079027808842168,2,1,16.86455761697198,-250.61609921024873,Retired
1353.93,26,7858.41,17.229057786498796,1,1,2515.683578059089,1065.3205409845027,Engineer
331.66,76,7216.3,4.595984091570473,2,1,1869.2632798212271,45.92417719896855,Retired
667.95,62,13558.56,4.926408114136015,0,2,8212.876818818717,355.0925597976867,Doctor
49.84,49,7872.04,0.6331268641927633,0,1,2523.7527444913076,-238.70707467737444,Doctor
556.04,72,5200.04,10.692994669271775,2,1,-146.02181331421343,278.95145108657675,Retired
88.06,18,1779.85,4.947607944489705,3,0,-3568.247132566895,-174.51262113210743,Student
745.95,58,13264.14,5.6238097607534305,0,2,7918.790255961246,434.32520728651286,Doctor
67.25,19,467.4,14.388104407359863,3,0,-4880.789177250719,-189.45282283158184,Student
93.63,29,9873.62,0.9482844184807597,1,2,4525.469811306896,-203.4609034902432,Engineer
74.11,22,1257.9,5.891565307258128,3,0,-4090.2475923469074,-186.2045938640167,Student
41.13,77,6067.54,0.6778694495627553,2,1,719.2737083482461,-239.70654200126117,Retired
192.02,79,5169.07,3.7147881533815563,2,1,-178.537982902988,-84.97201973823235,Retired
291.27,77,6878.86,4.234277191278787,2,1,1531.6552875150364,6.977375789755342,Retired
296.46,23,558.99,53.03493801320238,3,0,-4788.287483668895,40.41380459913205,Student
341.84,27,1400.04,24.416445244421585,3,0,-3946.9867504720914,81.35547498646639,Student
98.41,27,912.71,10.782176156720096,3,0,-4435.332216559613,-160.29717881069445,Student
109.28,36,6338.35,1.7241080091822003,1,1,990.3186625830867,-172.75645806816595,Engineer
27.51,40,13645.63,0.20160300403865564,0,2,8297.164000571203,-285.5968983937702,Doctor
12.18,76,4909.24,0.24810357611361433,2,1,-439.137237041502,-263.7330020311094,Retired
207.71,25,570.1,36.43395895456937,3,0,-4777.522980944071,-48.832659568747204,Student
25.77,45,11749.77,0.21932344207588744,0,2,6401.326493539137,-279.26941061257935,Doctor
127.57,52,6118.2,2.08509038606126,2,1,770.2702911519937,-153.50885643730538,Retired
392.05,60,4383.69,8.943378751690927,1,1,-963.0809945353813,118.43944414558968,Engineer
521.01,41,4004.55,13.010450612428363,1,0,-1341.6933887107248,249.051268440485,Engineer
172.5,68,6851.16,2.5178217995200813,0,1,1503.4354667232792,-111.68327741437432,Doctor
265.44,30,9700.77,2.736277635692837,1,2,4353.360694120897,-30.938871481360962,Engineer
152.34,55,6853.51,2.2228026223059425,0,1,1505.6820651584694,-131.86850349484305,Doctor
21.13,28,948.7,2.2272583535364183,3,0,-4399.656759970397,-237.9475973261414,Student
111.55,46,12221.17,0.9127603985543119,0,2,6873.090560473179,-195.51025910420344,Doctor
321.82,32,6500.5,4.950696100299977,1,1,1153.37153386934,39.089692152932344,Engineer
1294.81,45,9927.75,13.04233084032132,1,2,4584.776572470716,997.3280430832752,Engineer
148.77,67,2138.42,6.957005639677893,2,0,-3209.359540859158,-115.23627337484487,Retired
14.08,57,3908.65,0.3602266767298172,2,0,-1439.731757252082,-257.5992478411789,Retired
1283.97,42,11041.9,11.628161819976635,0,2,5698.865242176921,981.7106412810805,Doctor
206.51,51,3921.74,5.265774885637498,2,0,-1425.8299412041351,-65.17305904184843,Retired
180.94,75,7659.99,2.3621440759061043,2,1,2312.3009607458443,-106.68196830290145,Retired
77.9,21,664.72,11.719220122758454,3,0,-4683.417449968929,-179.72310135735538,Student
318.92,21,1167.25,27.32233883058471,3,0,-4179.886706833299,59.514285203131806,Student
583.3,59,5896.01,9.893131117484536,1,1,550.0420163156405,303.20110266921677,Engineer
100.68,63,1123.75,8.95928809788654,2,0,-4224.233875449492,-158.93639903302704,Retired
589.64,62,2039.4,28.912425223104833,2,0,-3306.529087579778,326.5011250324178,Retired
225.93,25,1864.27,12.118952726804594,3,0,-3483.2393123863008,-36.842655304698326,Student
651.55,72,2325.78,28.014257582402458,2,0,-3019.8705740584383,387.1512201583057,Retired
80.97,38,5926.31,1.3662801979646693,0,1,578.1652028924518,-199.3102289940851,Doctor
191.89,25,399.57,48.02412593538053,3,0,-4948.143474355607,-63.57751262902812,Student
304.75,78,1916.34,15.902710374985652,2,0,-3430.768288032493,41.89595781089713,Retired
201.53,68,2732.86,7.374325797882072,2,0,-2614.698866599032,-65.01360700337008,Retired
8.45,22,1115.3,0.7576436833139065,3,0,-4233.118293459151,-251.3808822906316,Student
435.98,30,7334.08,5.944576552205594,1,1,1987.4289853265345,149.68163979782543,Engineer
743.24,19,1024.19,72.56856637928509,3,0,-4321.212126076574,485.58929858324063,Student
16.27,57,10971.32,0.148295738343244,0,2,5622.861017411416,-285.44335599660144,Doctor
290.86,45,14631.88,1.9878511852202179,0,2,9284.540667644662,-26.499029422703217,Doctor
85.73,41,14928.35,0.5742764605599413,0,2,9580.119795383922,-232.84420734523465,Doctor
555.71,22,830.37,66.92317882389779,3,0,-4515.822937531519,298.80380209102736,Student
40.03,23,6408.8,0.6246099113718637,3,1,1060.4539456377815,-242.32297643547952,Student
73.01,25,1997.33,3.6553799322095,3,0,-3350.82287136709,-190.51037687822964,Student
346.12,44,13084.27,2.6453138004642214,0,2,7737.185543346625,35.33411715351099,Doctor
1.93,47,5684.09,0.033954423663242486,0,1,335.6218094875949,-277.3137157393081,Doctor
252.93,75,2760.37,9.162902074721869,2,0,-2586.962060723518,-13.692283679184158,Retired
238.54,19,868.91,27.452785674005366,3,0,-4478.572663255756,-19.55985474597776,Student
1011.22,61,5838.91,17.318643376931657,2,1,494.7755927121716,731.3944024135088,Retired
58.7,67,8937.35,0.656794239903327,0,1,3589.1112867635575,-234.35797958078624,Doctor
7.56,40,8528.72,0.08864167190387304,0,1,3180.231571827856,-283.78686846526176,Doctor
264.14,64,8459.26,3.122495348292876,0,1,3111.9043696675863,-26.90800866892215,Doctor
248.15,75,2649.23,9.366872638464761,2,0,-2698.1217333366426,-17.991595980901224,Retired
24.34,54,6659.12,0.36551376157810644,1,1,1310.74468084822,-259.04086687140125,Engineer
428.61,66,11937.04,3.5905886216348435,0,2,6590.352439902815,122.7188596001809,Doctor
117.66,39,6794.17,1.731778863349018,0,1,1446.1732723056557,-166.31433824964,Doctor
165.8,60,2064.76,8.029988957554389,1,0,-3282.9563875908802,-97.87737053482047,Engineer
289.18,65,3139.75,9.210287443267777,2,0,-2207.4435719697617,20.918008127892676,Retired
125.39,21,202.69,61.86294341112043,3,0,-5145.342238662073,-128.80586125816305,Student
305.18,58,4474.2,6.820884180412142,2,1,-872.9452256439408,31.158367531006036,Retired
506.9,64,11471.87,4.418634451052879,0,2,6125.521587905726,202.97357386329634,Doctor
504.12,25,1107.28,45.52777978469764,3,0,-4239.090033879806,245.4299358959526,Student
42.09,29,5526.28,0.7616335039122158,1,1,177.9617230065087,-236.5007165967414,Engineer
607.28,32,9679.68,6.273761116069952,0,2,4333.741033710409,310.94474851856455,Doctor
91.9,77,1033.94,8.888330077180493,2,0,-4314.062159074558,-167.31601405217805,Retired
303.43,22,1833.24,16.551569898103903,3,0,-3513.9478364269826,40.88217209025487,Student
668.78,20,983.68,67.98755692908263,3,0,-4362.0319079889,411.200478545653,Student
247.93,37,9801.48,2.5295159506523506,1,2,4454.00350834893,-48.86695150939988,Engineer
34.67,19,888.6,3.9016430339860455,3,0,-4459.712907202538,-224.1193412869636,Student
148.26,25,958.7,15.464691770105349,3,0,-4389.140192986686,-110.5288244001566,Student
1086.6,19,1605.67,67.6726849228048,3,0,-3738.2477835457594,826.1784445963225,Student
373.99,60,8590.5,4.3535300622780975,0,1,3243.6088125126835,82.36648341209855,Doctor
254.34,49,5461.08,4.6573205300050535,1,1,113.69617926914907,-23.92938260346574,Engineer
819.48,25,1804.5,45.41313383208645,3,0,-3540.51796613236,557.6810762556006,Student
14.0,49,7975.18,0.1755446272059063,1,1,2626.7376203791937,-274.98303459436704,Engineer
57.16,40,222.22,25.722257222572225,1,0,-5126.005603448455,-198.135413926222,Engineer
282.26,37,6857.2,4.116257364521962,1,1,1509.9047529171503,-1.9878160912200826,Engineer
46.96,46,2028.92,2.314531869171776,1,0,-3319.3149396525737,-216.69766773884933,Engineer
192.97,59,3019.04,6.3917669192856,2,0,-2328.5690597739044,-74.82629733603784,Retired
168.99,18,1523.57,11.09171222851592,3,0,-3824.1877375259746,-92.34744169242663,Student
1.82,80,5571.39,0.03266689282207851,2,1,222.96555617728518,-276.9050763799528,Retired
40.9,55,1514.34,2.7008465734247262,0,0,-3833.9035404126653,-220.54506825752412,Doctor
78.91,61,1817.43,4.341845353053488,0,0,-3530.648912751567,-183.78493321083135,Doctor
169.97,22,6269.12,2.7112258179776427,3,1,921.3305436041292,-111.78676314140475,Student
17.79,61,2281.9,0.7796134799947412,2,0,-3066.4412407669347,-246.9576226775787,Retired
486.61,48,2006.69,24.249385804484,1,0,-3339.6914919214782,223.50156094027238,Engineer
148.13,58,2189.38,6.765842384602033,2,0,-3158.4143159813734,-116.109053620276,Retired
164.52,61,11036.74,1.4906575673613767,0,2,5688.922174804272,-137.49337725880196,Doctor
268.7,53,2104.74,12.766422455980312,2,0,-3242.552285624627,4.938424921766966,Retired
637.34,51,5183.5,12.29555319764638,2,1,-162.2417448697306,360.3076992944575,Retired
216.76,47,643.64,33.677210863215464,1,0,-4703.909862191034,-40.15473557656131,Engineer
418.02,46,11011.86,3.7960889441020855,0,2,5665.111597775321,116.04917304811613,Doctor
292.03,46,951.33,30.697024166167363,1,0,-4395.894005161981,33.68400817295884,Engineer
251.4,57,2561.67,9.813910456850413,2,0,-2785.6911365272003,-14.379066842625178,Retired
184.56,21,1549.27,11.912707275039212,3,0,-3798.418684137906,-76.86579352695523,Student
33.76,26,3253.51,1.0376485703132923,1,0,-2094.820561419163,-235.15976525714314,Engineer
253.46,45,1338.95,18.929758392770456,1,0,-4008.421777529478,-6.866167910654013,Engineer
1612.37,65,3910.59,41.23086286212566,2,0,-1430.9721679944219,1341.1859152656407,Retired
138.68,22,206.2,67.25509214354996,3,0,-5141.784972105885,-115.37593998007671,Student
42.56,18,4361.44,0.9758244983308267,3,1,-986.8770583175092,-231.08537907242354,Student
53.83,70,4580.59,1.1751761235997982,2,1,-767.6132914298032,-220.68413684600154,Retired
11.09,51,2990.05,0.37089680774568984,1,0,-2358.3409596178676,-256.6893814826354,Engineer
37.81,63,5208.98,0.7258618769893531,2,1,-139.30840898496808,-239.39021155666032,Retired
449.18,67,1025.99,43.78015380266864,2,0,-4320.557176992763,190.858571555293,Retired
1135.8,30,13534.3,8.392011408052134,0,2,8190.586243603898,822.9004949114966,Doctor
297.6,39,1461.17,20.367239951545677,0,0,-3886.0235551316637,36.76979612357013,Doctor
683.75,32,6333.72,10.795393544394132,0,1,988.1428791770986,401.73961330015857,Doctor
21.4,48,8551.6,0.25024556808082693,1,1,3203.1809358254823,-270.0359705971317,Engineer
315.94,78,4273.99,7.392155807570912,2,1,-1073.0813391179745,42.80554203717304,Retired
331.32,61,13054.54,2.537967634248315,0,2,7707.414549660757,20.684276982674817,Doctor
223.76,74,4102.23,5.454594208515856,2,0,-1245.2380416645083,-48.665065389498864,Retired
216.03,42,10462.77,2.0647495835232927,0,2,5115.155415784827,-83.57193578091122,Doctor
